X,Y,subgeol,subwinrad3,subflocum3,subveg15
733664.18062300000,3839709.01509000000,2,3,1,3
729428.48259700000,3853388.43652000000,6,3,1,4
730323.28922300000,3854332.92859000000,6,2,3,4
733564.45581300000,3843238.62272000000,2,3,1,3
747547.64374400000,3853586.49905000000,6,1,3,1
734212.92180200000,3849871.72912000000,2,2,1,10
743597.27297900000,3852188.77329000000,5,3,1,1
739214.26977700000,3840628.90883000000,2,1,2,3
728824.84636400000,3850864.82070000000,1,1,1,4
750636.84206700000,3856055.28291000000,6,3,1,4
734192.63880400000,3849860.65680000000,2,2,1,10
752417.48629500000,3839526.50074000000,1,3,1,3
737440.10015300000,3854601.14962000000,6,2,2,4
729975.29777400000,3848726.33590000000,2,3,1,4
734156.33582200000,3852721.05481000000,2,3,1,4
739172.66302600000,3849882.50821000000,5,3,1,10
739476.79729900000,3846641.74616000000,6,2,3,1
733124.63249700000,3852313.83306000000,5,3,2,1
753221.94762600000,3850962.17341000000,1,3,1,1
751089.59077300000,3846551.94085000000,5,2,1,3
752182.97517800000,3851384.59694000000,1,2,2,3
745519.93639200000,3848840.17713000000,2,2,1,0
742372.32078500000,3844328.47271000000,6,3,1,4
744167.66440600000,3847590.59247000000,5,3,1,1
749620.24183700000,3849010.61629000000,5,3,1,1
746872.79693100000,3849659.21165000000,5,3,2,14
750447.87013400000,3853731.38796000000,6,2,1,0
745056.47198800000,3839510.89490000000,2,2,1,4
730471.06995900000,3850501.07996000000,6,2,1,4
726856.26014300000,3849133.98049000000,2,3,1,3
748716.31999900000,3849784.63402000000,5,3,1,1
747052.43641000000,3846833.60067000000,6,2,1,1
731793.30133100000,3854594.83527000000,6,3,1,4
739398.92720500000,3852648.70216000000,5,3,1,4
741150.04705600000,3843125.74213000000,6,3,1,1
737366.51723700000,3848598.43506000000,5,2,1,10
726947.24525200000,3844098.91914000000,2,3,1,4
748489.72012000000,3839031.73111000000,6,3,1,1
727988.70884000000,3839186.96964000000,2,3,2,6
732113.73962400000,3839170.57700000000,2,3,2,12
747455.76199700000,3839042.98744000000,5,3,1,1
728802.94073100000,3849783.94424000000,2,3,2,1
738798.31589500000,3849810.02108000000,5,3,1,1
726362.62544800000,3840948.53032000000,2,3,1,1
734600.39879300000,3849263.92429000000,5,2,1,1
743157.84853400000,3855304.48297000000,5,2,3,1
749702.89785300000,3839271.75614000000,6,3,2,4
744568.37636800000,3851482.98202000000,5,2,1,1
738499.74399800000,3848853.45567000000,2,2,2,10
749714.29099100000,3852864.34156000000,6,2,1,1
731887.22972500000,3849586.53341000000,6,2,1,1
744291.34253100000,3847439.47175000000,5,2,1,1
754261.90893500000,3842430.38146000000,1,2,1,3
725763.24377100000,3846519.73181000000,2,3,2,11
738708.69354800000,3850334.69919000000,5,3,1,1
743848.47634300000,3845404.87271000000,1,2,3,1
751182.68650500000,3848333.39079000000,5,3,1,1
737464.56147700000,3848888.45222000000,2,2,1,10
753432.50082500000,3855219.72947000000,6,3,1,1
741475.45531600000,3844633.64897000000,6,3,2,1
740552.84515500000,3851205.67133000000,5,2,1,1
739320.78090100000,3852318.05092000000,5,3,1,3
730012.59174600000,3850603.53445000000,6,2,1,4
734872.55684200000,3844128.32764000000,2,3,1,3
727638.01677700000,3846404.13692000000,2,2,1,8
752020.45074900000,3839407.39660000000,1,3,1,1
734256.28633100000,3850847.18829000000,2,3,1,1
748472.36004100000,3846602.16843000000,1,2,1,14
733155.02825600000,3853800.44906000000,5,3,1,4
739130.20560600000,3850372.06061000000,5,3,1,1
752950.37151400000,3853081.83887000000,1,1,1,1
744880.04153400000,3849324.03052000000,2,3,1,14
729808.13522300000,3848502.62184000000,2,3,1,1
738607.13323400000,3844897.45822000000,6,3,3,4
726920.17329500000,3848823.42886000000,2,2,1,5
729359.34800400000,3839335.84039000000,2,3,1,12
740983.62431000000,3853362.85917000000,5,3,1,4
754934.50267700000,3848211.04649000000,2,2,2,10
746246.99737900000,3839960.01764000000,6,2,1,4
738491.16268300000,3845513.87096000000,6,2,2,4
730955.08448200000,3843463.55443000000,2,3,2,4
751641.24428500000,3839171.07069000000,6,3,1,1
728123.15605300000,3841621.30063000000,2,2,1,4
743891.97405900000,3855079.39368000000,6,3,1,4
749908.97171900000,3847370.32944000000,2,2,1,14
744205.18166000000,3852612.75344000000,5,3,1,1
751062.29610900000,3854439.92249000000,6,2,1,4
748978.02136000000,3839424.35243000000,6,2,1,3
746931.60963300000,3842872.83244000000,1,3,1,4
746241.54926200000,3841201.43597000000,1,2,1,3
748198.07986300000,3841185.39127000000,1,2,1,4
739014.72568900000,3854271.25221000000,5,3,1,4
730478.40829300000,3849492.57524000000,1,2,1,4
754300.64535200000,3838995.17943000000,6,2,1,3
733388.93407800000,3847693.82118000000,1,1,2,1
731549.87308400000,3846868.78953000000,2,3,1,4
751241.06041000000,3850459.33645000000,6,3,2,4
740387.31202700000,3849533.51136000000,5,2,2,1
726171.54312300000,3848323.82062000000,2,3,2,11
741906.69979100000,3852348.96022000000,5,2,1,4
738300.02317200000,3841492.98995000000,5,3,1,1
744864.16716300000,3843241.19388000000,1,2,1,4
746210.78575800000,3840650.62974000000,6,1,1,3
756398.80461000000,3844648.69850000000,5,1,1,1
744533.83484600000,3848977.12724000000,2,2,3,10
729978.19716200000,3846656.61029000000,2,3,2,3
753696.88243400000,3839590.43807000000,1,2,2,1
744154.19660300000,3854160.16920000000,5,2,1,3
736440.63419000000,3847562.85980000000,6,2,1,1
749982.25961100000,3843638.31407000000,1,2,1,4
751900.91108000000,3840916.49593000000,1,3,2,3
738435.78643100000,3844888.01198000000,6,3,1,1
731441.89805700000,3839558.85362000000,2,3,1,10
727443.40531800000,3855848.21372000000,6,3,1,4
743015.60854100000,3841619.03734000000,6,1,1,3
740359.85506500000,3840844.83531000000,5,2,1,3
726696.84808500000,3851241.94726000000,1,2,1,6
731469.95996900000,3852703.32352000000,5,2,1,3
753492.61565100000,3847147.40010000000,5,3,1,1
753885.58270000000,3846934.46944000000,5,3,1,14
728300.60931200000,3846088.35330000000,2,3,1,11
738576.19201300000,3840604.15009000000,2,3,1,3
743552.31624900000,3848043.93998000000,5,2,1,1
735864.47988800000,3844169.43418000000,5,3,2,10
726429.57928600000,3852262.30245000000,2,3,2,1
741029.19876100000,3851593.25885000000,5,2,1,1
740626.66124900000,3853421.75606000000,5,3,3,3
739135.49545200000,3841732.21804000000,5,3,1,4
739983.24082400000,3849611.63984000000,5,2,1,1
739368.38640800000,3848934.42401000000,2,2,2,10
733425.35350500000,3841362.99967000000,2,3,1,3
754468.86862300000,3845957.14083000000,2,2,2,1
745398.56869800000,3853430.46043000000,6,3,1,14
742646.77712600000,3846949.22114000000,5,2,1,1
728160.40118000000,3853613.01195000000,6,2,1,4
745555.65795400000,3851175.22051000000,5,3,1,1
736735.49653200000,3845180.71396000000,6,3,1,4
745506.83495300000,3842831.78237000000,1,2,1,3
750717.88160300000,3849781.41358000000,6,3,3,10
753493.71388100000,3852422.04455000000,1,3,1,1
731709.59420400000,3847509.63866000000,2,3,1,4
743865.42702400000,3840288.16982000000,5,3,1,4
733002.29906900000,3845762.25111000000,2,3,2,4
731009.70378500000,3845027.83854000000,2,2,1,3
754559.26402800000,3846226.16442000000,2,2,1,14
727433.30360300000,3842567.54301000000,1,3,1,8
746763.16083600000,3846641.90234000000,1,1,1,3
755050.66354400000,3846070.53926000000,5,2,2,1
733972.83916200000,3839082.74132000000,2,3,2,11
741731.02174200000,3849865.92704000000,5,3,1,5
750946.44764200000,3853941.19648000000,1,2,1,4
752900.44360900000,3850239.85460000000,6,3,1,1
748497.90020600000,3853948.96193000000,6,3,1,4
741615.53802800000,3843612.17823000000,6,3,1,4
748302.91898800000,3842249.32829000000,1,2,2,10
730214.91469200000,3842545.13486000000,2,3,2,1
754588.17804800000,3848924.96021000000,5,3,1,1
730514.40296000000,3845088.16458000000,2,2,2,3
733507.08751200000,3845172.79395000000,2,3,1,3
728793.22597700000,3850376.65188000000,1,1,1,4
754794.59975300000,3844202.65650000000,1,2,1,1
752945.24097400000,3855988.72260000000,5,2,1,3
741659.94526800000,3853262.48944000000,5,3,1,1
730296.27381900000,3842525.84766000000,2,3,2,1
726579.69525000000,3848414.76164000000,2,3,1,11
740320.51611500000,3855825.42564000000,6,3,2,4
750076.97567700000,3856236.63773000000,5,3,1,4
753010.84723900000,3842463.02566000000,1,1,1,3
744177.68080100000,3841827.59230000000,6,3,1,1
735121.82419400000,3856174.16337000000,5,3,1,4
742234.53394900000,3854595.50984000000,5,3,1,1
740124.44247800000,3853593.20469000000,5,2,1,3
737528.67012300000,3851358.50475000000,5,3,1,3
752148.31260900000,3854352.90134000000,6,2,3,1
748550.74631200000,3840627.93979000000,1,2,3,10
733707.67920200000,3841355.78410000000,2,3,1,11
753131.64513500000,3855061.89455000000,6,3,2,1
740148.85208000000,3843943.25182000000,6,3,3,4
740451.69487200000,3853752.05441000000,5,2,1,3
747545.46091900000,3842129.63418000000,1,3,1,4
728422.32122100000,3848401.42846000000,2,3,1,8
736499.88517100000,3847175.04898000000,1,2,1,2
748370.58754800000,3847834.16561000000,2,2,3,14
740351.88733000000,3849135.54223000000,2,2,1,10
737182.46383800000,3844933.26343000000,6,2,1,4
751619.32731800000,3846741.10410000000,2,2,1,1
740370.28879800000,3842726.71936000000,6,2,2,4
751143.53516700000,3842634.48729000000,1,2,1,3
748474.09963900000,3846381.05928000000,1,1,2,4
753764.21978100000,3844417.38595000000,1,3,1,4
755586.14369000000,3852803.60018000000,1,2,1,1
733461.48325800000,3841988.91928000000,2,3,1,11
733055.94579200000,3852064.39939000000,5,2,1,3
754212.13452600000,3854094.18820000000,1,3,1,1
736517.54620100000,3854848.84350000000,6,2,1,5
737075.55580100000,3839663.81459000000,2,2,1,3
746634.35809700000,3855209.40870000000,6,2,1,1
745727.86474700000,3846708.68714000000,6,2,1,3
739689.03400200000,3847769.96632000000,5,2,1,3
726762.69328000000,3844542.75349000000,2,3,1,8
742850.33160400000,3843631.97259000000,1,3,1,4
741413.86732300000,3839473.32827000000,2,3,2,5
752498.20261600000,3846722.28475000000,2,2,1,1
748567.54159900000,3842164.58092000000,1,2,2,10
733748.71943400000,3839774.36361000000,2,3,2,3
728620.60748400000,3849553.58578000000,2,3,1,1
733996.60463400000,3846625.02554000000,1,3,1,4
733137.16885600000,3846784.68561000000,1,2,3,4
741758.12068200000,3840172.04820000000,2,3,2,10
754127.96369000000,3852118.32295000000,1,3,1,1
756054.40086300000,3842521.24885000000,1,2,2,1
739199.92518500000,3852866.45922000000,5,3,1,4
728505.28710400000,3846745.11160000000,2,3,1,8
739062.68501900000,3847705.17434000000,5,1,2,1
750711.83083800000,3854310.37195000000,6,2,1,4
741456.50539400000,3843416.56668000000,6,2,1,3
747562.51487000000,3849991.07334000000,5,3,1,14
733959.99161200000,3846506.51136000000,1,3,1,4
728562.13468200000,3850910.87283000000,1,2,1,11
735065.92152300000,3855164.02798000000,5,2,2,0
734269.16397000000,3851531.11041000000,5,3,1,3
749124.68620300000,3839537.60536000000,6,2,1,3
726870.52746900000,3853699.62961000000,2,3,1,4
755191.37761300000,3855717.46240000000,1,3,1,1
735697.32067400000,3856048.07445000000,6,2,1,1
747150.63414500000,3844139.00535000000,1,1,1,3
734527.69237800000,3851929.42239000000,2,3,1,4
749831.43013400000,3852470.17903000000,6,3,1,1
746804.27937000000,3850106.70625000000,2,3,2,14
735823.99535800000,3848909.09586000000,2,2,1,1
748274.33405200000,3844951.86043000000,1,3,1,3
738358.75003600000,3848464.23662000000,5,2,1,1
739630.70117600000,3855308.06513000000,6,3,1,3
745199.05021200000,3850461.27295000000,5,2,1,1
743985.63418100000,3853832.10322000000,5,3,1,14
730682.24559800000,3855098.31497000000,6,3,1,1
731107.90790600000,3845893.33121000000,2,3,2,10
750621.23591100000,3842082.51074000000,1,3,2,1
748339.45900300000,3849884.16499000000,5,3,1,1
746792.93720500000,3839246.57306000000,5,3,1,1
735037.76997600000,3845624.24354000000,5,3,2,1
727021.24309000000,3841745.33574000000,2,3,1,8
732882.54417300000,3844992.45144000000,2,3,1,4
751369.73433500000,3849654.14304000000,5,3,1,3
752681.72965400000,3854132.10410000000,6,2,1,1
741818.24776200000,3854530.78809000000,5,3,2,1
732029.66469400000,3846382.66950000000,1,2,1,10
750543.58104500000,3850368.36576000000,6,2,1,1
740184.34311100000,3847600.99674000000,5,2,1,10
746671.88749100000,3839423.98370000000,5,3,1,1
752573.47392700000,3850746.14490000000,6,3,1,1
741946.88711000000,3855879.48646000000,5,2,3,3
738155.19095500000,3853785.22086000000,6,3,1,4
747603.76405900000,3855386.31213000000,6,1,1,4
752690.78624100000,3842736.74061000000,1,1,1,3
734259.40278700000,3843258.70601000000,2,2,1,3
730986.84127800000,3839004.88764000000,2,3,1,10
735742.30691700000,3844501.76209000000,6,1,1,4
752219.91987300000,3850311.58663000000,5,3,1,3
743588.61238500000,3843572.86788000000,1,3,1,1
730105.79776800000,3844379.76593000000,2,2,1,4
749338.69685200000,3839265.53154000000,6,3,1,4
734448.70886600000,3847030.77928000000,1,3,1,1
735797.33832200000,3845277.30762000000,6,3,1,4
741396.04175200000,3846589.27327000000,6,3,1,4
727293.45872900000,3841927.57236000000,2,3,1,8
740948.19178800000,3851124.11967000000,5,2,1,4
730989.71368300000,3841904.53115000000,2,3,1,1
740344.40131200000,3850380.31308000000,5,3,1,1
741052.58072500000,3848131.96382000000,5,2,1,1
727029.66124400000,3854026.41822000000,2,2,1,3
730395.13213900000,3849144.68686000000,1,3,1,4
747569.67232300000,3845524.48478000000,1,2,1,1
740028.52807600000,3839948.07997000000,2,2,1,3
733796.62330300000,3840737.41747000000,2,3,2,11
743635.94979300000,3856337.02476000000,5,2,1,4
726749.71685900000,3855599.91235000000,2,3,1,4
737165.39987600000,3853235.97175000000,5,2,1,0
728158.19286800000,3849535.12272000000,2,3,2,1
731055.08924300000,3852295.57032000000,5,2,1,4
737368.85493900000,3851222.44569000000,5,3,1,14
755127.44668300000,3839499.50829000000,1,3,1,1
728550.09068300000,3843667.29521000000,2,3,1,8
739089.32042300000,3855507.39926000000,6,2,1,4
755426.69222300000,3842553.49790000000,1,3,1,1
749322.10689700000,3846939.38168000000,5,3,1,4
753053.61769100000,3849771.59849000000,5,3,1,1
734491.28566500000,3843761.09228000000,2,3,1,8
748967.24105300000,3853747.65886000000,6,2,2,4
754856.02820900000,3856070.64298000000,1,3,1,1
744349.14819100000,3855802.69676000000,5,3,1,4
755146.43469100000,3845561.42203000000,5,1,1,3
730442.56027400000,3849301.69935000000,1,2,1,4
732339.83327800000,3847088.08442000000,1,2,1,4
749489.91633900000,3853255.18210000000,6,3,1,1
728851.39552700000,3843522.20258000000,2,2,2,4
755023.60556700000,3839680.21082000000,1,1,1,3
730287.79531400000,3854113.81891000000,6,2,1,1
736749.93029900000,3848778.29551000000,5,2,1,3
732236.48849100000,3839545.37120000000,2,3,1,6
741309.05713600000,3851390.61821000000,5,2,1,1
746366.25790200000,3848913.42566000000,2,3,1,14
729066.79632300000,3845182.44185000000,2,3,1,1
732325.82639900000,3854411.05701000000,6,2,1,4
732178.29046200000,3848959.58312000000,6,2,1,1
750800.42330300000,3856359.94192000000,6,2,1,4
728995.21189900000,3844308.70921000000,2,2,2,8
737354.24955300000,3844288.23306000000,6,3,1,4
730943.85812900000,3853676.44623000000,6,3,1,1
748390.27612400000,3846895.21030000000,6,3,1,1
744044.21082900000,3854270.98908000000,5,3,1,14
739094.92980200000,3848993.21469000000,2,2,2,10
730549.64844500000,3839334.02528000000,2,3,2,5
755586.40920100000,3843248.66880000000,1,3,1,4
727074.31052200000,3848599.48692000000,2,3,1,12
755570.72652700000,3847283.89940000000,5,3,1,1
750490.87111800000,3842226.85576000000,1,3,1,1
754400.36826400000,3839134.30334000000,6,2,2,4
740627.64435700000,3852189.65812000000,5,2,3,1
727050.82828000000,3843901.85293000000,1,3,1,4
727019.32859500000,3848146.78710000000,2,3,1,8
746698.74853600000,3844753.02560000000,1,1,1,4
727444.91340700000,3839229.30633000000,2,3,2,10
728642.30433300000,3856044.57536000000,2,3,1,4
750830.90559000000,3841164.81116000000,1,3,1,3
754444.50182400000,3849215.63424000000,5,3,1,1
752013.78951100000,3845383.12463000000,1,2,2,3
727293.85903700000,3851739.15757000000,2,3,2,4
756503.33657200000,3839295.08808000000,1,2,2,3
734998.14583800000,3839809.58756000000,2,3,2,10
755642.21285900000,3839484.18865000000,1,2,1,3
748056.42094400000,3850002.16991000000,5,3,1,1
744740.04115100000,3847079.55562000000,5,2,3,10
751239.26684700000,3843128.78036000000,1,2,1,1
751675.83263800000,3844463.69946000000,1,2,2,1
739192.47615900000,3850468.11696000000,5,3,1,1
734350.01198200000,3847525.94624000000,1,2,1,4
747874.84171300000,3848143.09743000000,2,3,2,10
750451.50018000000,3852768.48547000000,1,3,1,1
753880.31160900000,3854842.51055000000,6,3,2,1
752836.83802300000,3850889.61561000000,1,2,2,3
737004.39469800000,3856073.39221000000,6,3,2,4
753747.20575700000,3851093.52606000000,1,2,1,1
738105.07768100000,3840256.33322000000,2,2,2,5
742047.63000800000,3842885.55105000000,6,3,1,1
744308.51505600000,3847187.04891000000,5,2,1,1
726066.53416200000,3849487.07620000000,2,3,1,4
727806.68563400000,3841935.52338000000,2,3,1,8
749529.54755300000,3842215.40171000000,1,2,1,3
732071.89342400000,3839418.16298000000,2,3,2,12
728081.48877800000,3844866.77786000000,2,2,2,4
744876.44923000000,3847848.62316000000,5,2,2,1
726073.14563600000,3840034.28529000000,2,3,1,10
746139.34326500000,3846417.90146000000,1,2,1,4
748924.05987900000,3841379.58286000000,1,3,1,4
731762.86173200000,3855140.65831000000,6,2,1,1
732512.55584600000,3848732.61646000000,6,1,1,4
730833.25825700000,3839977.46426000000,2,3,1,1
731523.46970700000,3840153.46957000000,2,2,2,1
740897.66624000000,3843487.60170000000,6,2,1,4
752712.48700200000,3850148.11538000000,5,3,1,10
753127.90445500000,3839256.47070000000,6,3,2,4
729214.47775900000,3850912.16398000000,1,2,1,4
730308.74539700000,3840275.45505000000,2,3,1,1
730488.21084100000,3853092.83780000000,6,3,1,1
740348.60696500000,3846970.31553000000,6,1,1,3
730307.12201400000,3855491.25115000000,6,2,1,8
737602.53759400000,3850228.70366000000,5,2,2,1
737796.60790500000,3850310.38533000000,5,3,1,1
750677.00453200000,3842421.33630000000,1,1,1,3
737476.75350600000,3845688.50153000000,6,3,2,4
752795.19738600000,3841882.58242000000,1,1,1,3
749114.03281300000,3849767.33039000000,5,2,2,4
726293.89035800000,3848864.19550000000,2,2,1,1
731326.66483700000,3847996.39465000000,1,3,1,4
753302.12441100000,3843370.36371000000,1,2,2,4
732409.08943600000,3840355.62809000000,2,3,1,1
748440.81254700000,3847830.23232000000,2,2,2,14
734334.47060700000,3847764.82271000000,1,3,2,1
746649.31937600000,3850188.80774000000,2,2,1,14
747837.23315500000,3849419.64650000000,5,3,3,1
744231.95249500000,3855238.04646000000,6,3,1,4
728083.77349300000,3840169.21954000000,2,3,1,1
728244.64226300000,3842278.63469000000,2,2,1,4
745284.11734000000,3847242.16635000000,5,2,1,1
726272.07119600000,3844463.05164000000,2,3,1,8
732654.19882800000,3850570.48339000000,2,2,1,12
739532.82245600000,3840458.40475000000,2,2,2,1
740278.46630900000,3848297.41992000000,5,2,2,10
731123.19976500000,3848683.66469000000,1,3,1,4
739296.71482300000,3854305.07965000000,5,2,1,3
748548.44623600000,3844798.17452000000,1,2,2,4
750528.30909300000,3841972.69604000000,1,2,1,4
734605.84875100000,3840224.85028000000,2,2,2,4
743492.70471400000,3840770.97245000000,6,2,1,10
754401.92934000000,3847327.36838000000,5,3,2,14
